run_id,agent,seed,temperature,tau,sigma,episodes,recall,precision,detections_per_joule,false_alarms,coverage,time_to_first_detection,ece,signed_calibration_error,accuracy,pool_split
oracle__s4__T4__tau0.55__sig1.5,oracle,4,4.0,0.55,1.5,20,0.9926336675020885,0.800217391396471,0.26067011943144214,41.1,0.2716796875,1.9,,,,shift
oracle__s0__T0.3__tau0.6__sig1.5,oracle,0,0.3,0.6,1.5,20,0.9857762106033047,0.7919367926133852,0.2757658159306024,44.95,0.2763671875,1.4,,,,shift
oracle__s1__T0.3__tau0.6__sig1.5,oracle,1,0.3,0.6,1.5,20,0.9986046511627908,0.7876951251810308,0.25782020816113604,43.65,0.262353515625,1.6,,,,shift
oracle__s2__T0.3__tau0.6__sig1.5,oracle,2,0.3,0.6,1.5,20,0.9831528475574558,0.7894561625238012,0.261779236038368,43.75,0.26865234375,1.8,,,,shift
oracle__s3__T0.3__tau0.6__sig1.5,oracle,3,0.3,0.6,1.5,20,0.9930598755268955,0.7917985813320568,0.265117396004927,43.8,0.26767578125,1.55,,,,shift
oracle__s4__T0.3__tau0.6__sig1.5,oracle,4,0.3,0.6,1.5,20,0.9962221842485001,0.7929772367240087,0.2617920020461189,42.75,0.26640625,1.4,,,,shift
oracle__s0__T0.5__tau0.6__sig1.5,oracle,0,0.5,0.6,1.5,20,0.9856343605851825,0.7955896626325111,0.2760057927592038,44.05,0.27998046875,1.7,,,,shift
oracle__s1__T0.5__tau0.6__sig1.5,oracle,1,0.5,0.6,1.5,20,0.9990697674418605,0.7977973766411556,0.25793288011332566,41.1,0.263232421875,1.6,,,,shift
oracle__s2__T0.5__tau0.6__sig1.5,oracle,2,0.5,0.6,1.5,20,0.9847730694538139,0.7872242767873732,0.26226384736650654,44.15,0.26728515625,1.45,,,,shift
oracle__s3__T0.5__tau0.6__sig1.5,oracle,3,0.5,0.6,1.5,20,0.9950697312356604,0.798358115643911,0.265792512588903,42.05,0.267919921875,1.7,,,,shift
oracle__s4__T0.5__tau0.6__sig1.5,oracle,4,0.5,0.6,1.5,20,0.9966972355130249,0.7936502717664873,0.26193771790356735,42.75,0.266650390625,1.65,,,,shift
oracle__s0__T1__tau0.6__sig1.5,oracle,0,1.0,0.6,1.5,20,0.9835426299991191,0.8062217008815601,0.2749886905993022,41.1,0.27724609375,1.55,,,,shift
oracle__s1__T1__tau0.6__sig1.5,oracle,1,1.0,0.6,1.5,20,0.9952246258462505,0.7891069810157695,0.2566568333495781,43.3,0.26435546875,1.7,,,,shift
oracle__s2__T1__tau0.6__sig1.5,oracle,2,1.0,0.6,1.5,20,0.985658054990877,0.7947417130688981,0.262518836188351,41.95,0.268896484375,1.85,,,,shift
oracle__s3__T1__tau0.6__sig1.5,oracle,3,1.0,0.6,1.5,20,0.9910328942855182,0.7958594668458518,0.2644072059573097,42.75,0.2701171875,1.75,,,,shift
oracle__s4__T1__tau0.6__sig1.5,oracle,4,1.0,0.6,1.5,20,0.9943117262854105,0.8022837361640105,0.26118729432505894,40.35,0.268017578125,1.55,,,,shift
oracle__s0__T2__tau0.6__sig1.5,oracle,0,2.0,0.6,1.5,20,0.9832723561324619,0.8114555228333172,0.2749864162361341,39.7,0.278955078125,1.85,,,,shift
oracle__s1__T2__tau0.6__sig1.5,oracle,1,2.0,0.6,1.5,20,0.9964652086833283,0.8090366346956467,0.2570670533079811,38.45,0.265234375,1.6,,,,shift
oracle__s2__T2__tau0.6__sig1.5,oracle,2,2.0,0.6,1.5,20,0.9778905979476523,0.8027560709494785,0.25998835522787855,40.25,0.26875,1.65,,,,shift
oracle__s3__T2__tau0.6__sig1.5,oracle,3,2.0,0.6,1.5,20,0.9901049446235699,0.8009145850094983,0.2641217973398098,41.15,0.273876953125,1.75,,,,shift
oracle__s4__T2__tau0.6__sig1.5,oracle,4,2.0,0.6,1.5,20,0.9945653274600643,0.8097345003881437,0.26124194665421674,38.65,0.26689453125,1.5,,,,shift
oracle__s0__T3__tau0.6__sig1.5,oracle,0,3.0,0.6,1.5,20,0.9817694865926763,0.8214988526585774,0.2746002545115914,37.0,0.277490234375,1.75,,,,shift
oracle__s1__T3__tau0.6__sig1.5,oracle,1,3.0,0.6,1.5,20,0.9950318457147815,0.8157585782136758,0.256610401157233,36.35,0.265576171875,1.8,,,,shift
oracle__s2__T3__tau0.6__sig1.5,oracle,2,3.0,0.6,1.5,20,0.9732249785600675,0.8149841191914167,0.2581717517116042,36.45,0.26943359375,1.6,,,,shift
oracle__s3__T3__tau0.6__sig1.5,oracle,3,3.0,0.6,1.5,20,0.9926554179719954,0.8174147722063424,0.26503288444973655,36.95,0.271435546875,1.9,,,,shift
oracle__s4__T3__tau0.6__sig1.5,oracle,4,3.0,0.6,1.5,20,0.9933670983013089,0.8172119397959883,0.2608156582590538,36.6,0.269189453125,2.3,,,,shift
oracle__s0__T4__tau0.6__sig1.5,oracle,0,4.0,0.6,1.5,20,0.9817130847443243,0.8290843603118182,0.27459042737562184,35.1,0.280712890625,1.65,,,,shift
oracle__s1__T4__tau0.6__sig1.5,oracle,1,4.0,0.6,1.5,20,0.9924385554909604,0.8179991390914081,0.2557663745496307,35.7,0.268017578125,2.0,,,,shift
oracle__s2__T4__tau0.6__sig1.5,oracle,2,4.0,0.6,1.5,20,0.9796593752871614,0.8242976820416908,0.2605193850368304,34.6,0.269921875,1.35,,,,shift
oracle__s3__T4__tau0.6__sig1.5,oracle,3,4.0,0.6,1.5,20,0.9882959361398855,0.8301915422376878,0.26341922769701653,33.85,0.26923828125,1.95,,,,shift
oracle__s4__T4__tau0.6__sig1.5,oracle,4,4.0,0.6,1.5,20,0.9945509607351714,0.8208628681130812,0.2611963349908675,35.5,0.27392578125,1.7,,,,shift
oracle__s0__T0.3__tau0.65__sig1.5,oracle,0,0.3,0.65,1.5,20,0.9845634338617589,0.7885896725136811,0.275507349724898,45.7,0.278369140625,1.4,,,,shift
oracle__s1__T0.3__tau0.65__sig1.5,oracle,1,0.3,0.65,1.5,20,0.9969767441860465,0.7922833320841517,0.25719811429263406,42.25,0.26474609375,1.6,,,,shift
oracle__s2__T0.3__tau0.65__sig1.5,oracle,2,0.3,0.65,1.5,20,0.9837180511575265,0.7879738153507873,0.2619445668507034,44.05,0.270556640625,1.85,,,,shift
oracle__s3__T0.3__tau0.65__sig1.5,oracle,3,0.3,0.65,1.5,20,0.9902642252254312,0.7978570134730909,0.26418906008721066,42.2,0.266650390625,1.6,,,,shift
oracle__s4__T0.3__tau0.65__sig1.5,oracle,4,0.3,0.65,1.5,20,0.9952663856611224,0.7966177608673385,0.26146396983619913,41.8,0.26591796875,1.4,,,,shift
oracle__s0__T0.5__tau0.65__sig1.5,oracle,0,0.5,0.65,1.5,20,0.9833477875932317,0.7985364626837899,0.27521950747790463,43.0,0.27900390625,1.55,,,,shift
oracle__s1__T0.5__tau0.65__sig1.5,oracle,1,0.5,0.65,1.5,20,0.9974154083544583,0.7995986630473946,0.257384794794935,40.2,0.26279296875,1.95,,,,shift
oracle__s2__T0.5__tau0.65__sig1.5,oracle,2,0.5,0.65,1.5,20,0.9818126814489508,0.7939173392399301,0.26112794868434636,42.0,0.26748046875,1.75,,,,shift
oracle__s3__T0.5__tau0.65__sig1.5,oracle,3,0.5,0.65,1.5,20,0.9909790613828482,0.7928331825058378,0.2644044744851835,43.4,0.269775390625,1.6,,,,shift
oracle__s4__T0.5__tau0.65__sig1.5,oracle,4,0.5,0.65,1.5,20,0.9954895631830617,0.7889838331571122,0.26147859963923686,43.95,0.268359375,1.45,,,,shift
oracle__s0__T1__tau0.65__sig1.5,oracle,0,1.0,0.65,1.5,20,0.9834077313440621,0.8015166135488968,0.27512129311077493,42.25,0.2802734375,1.45,,,,shift
oracle__s1__T1__tau0.65__sig1.5,oracle,1,1.0,0.65,1.5,20,0.998332158797275,0.805611427363625,0.257701008196541,39.1,0.265771484375,1.95,,,,shift
oracle__s2__T1__tau0.65__sig1.5,oracle,2,1.0,0.65,1.5,20,0.9800365030628282,0.805173302066275,0.2605708689163863,38.9,0.26845703125,1.45,,,,shift
oracle__s3__T1__tau0.65__sig1.5,oracle,3,1.0,0.65,1.5,20,0.9891758458911679,0.8046232061010791,0.26381775720493206,40.25,0.268408203125,1.65,,,,shift
oracle__s4__T1__tau0.65__sig1.5,oracle,4,1.0,0.65,1.5,20,0.9952321776663882,0.8101455977325831,0.26149194601801723,38.5,0.266943359375,1.45,,,,shift
oracle__s0__T2__tau0.65__sig1.5,oracle,0,2.0,0.65,1.5,20,0.9751000695673389,0.8303545032758771,0.27194278638676667,34.85,0.277880859375,1.7,,,,shift
oracle__s1__T2__tau0.65__sig1.5,oracle,1,2.0,0.65,1.5,20,0.9942742699572058,0.827045212802021,0.2563387560448863,33.5,0.2646484375,1.85,,,,shift
oracle__s2__T2__tau0.65__sig1.5,oracle,2,2.0,0.65,1.5,20,0.9779189309858598,0.819291289244718,0.2599034739798338,35.65,0.26904296875,1.75,,,,shift
oracle__s3__T2__tau0.65__sig1.5,oracle,3,2.0,0.65,1.5,20,0.9899021879978352,0.8251611987520355,0.26400431007063246,35.15,0.267041015625,1.6,,,,shift
oracle__s4__T2__tau0.65__sig1.5,oracle,4,2.0,0.65,1.5,20,0.9971547239310397,0.828992464292727,0.2620385382297819,33.85,0.271142578125,1.7,,,,shift
oracle__s0__T3__tau0.65__sig1.5,oracle,0,3.0,0.65,1.5,20,0.9748750154068612,0.839133690582327,0.27165832418532043,32.45,0.28125,1.65,,,,shift
oracle__s1__T3__tau0.65__sig1.5,oracle,1,3.0,0.65,1.5,20,0.9911686205779286,0.8257666094879081,0.255328026188595,33.95,0.2669921875,1.9,,,,shift
oracle__s2__T3__tau0.65__sig1.5,oracle,2,3.0,0.65,1.5,20,0.9725505164111453,0.8213077665437896,0.2579378430921576,35.15,0.2734375,1.45,,,,shift
oracle__s3__T3__tau0.65__sig1.5,oracle,3,3.0,0.65,1.5,20,0.9867504363799897,0.8384017513244615,0.26291752745790514,31.85,0.267138671875,1.8,,,,shift
oracle__s4__T3__tau0.65__sig1.5,oracle,4,3.0,0.65,1.5,20,0.9899853726711312,0.8382435490039889,0.2597251798569317,31.2,0.268408203125,2.0,,,,shift
oracle__s0__T4__tau0.65__sig1.5,oracle,0,4.0,0.65,1.5,20,0.9675873220494633,0.8526693754554069,0.26962677795661893,29.25,0.2759765625,1.7,,,,shift
oracle__s1__T4__tau0.65__sig1.5,oracle,1,4.0,0.65,1.5,20,0.9889642027125036,0.8376468216805119,0.25469365376997305,30.75,0.266845703125,2.2,,,,shift
oracle__s2__T4__tau0.65__sig1.5,oracle,2,4.0,0.65,1.5,20,0.9690129746545987,0.8305958798583106,0.2565986974665231,32.3,0.2705078125,2.1,,,,shift
oracle__s3__T4__tau0.65__sig1.5,oracle,3,4.0,0.65,1.5,20,0.9809755858808131,0.837736109249646,0.2609468915974503,31.85,0.271923828125,2.05,,,,shift
oracle__s4__T4__tau0.65__sig1.5,oracle,4,4.0,0.65,1.5,20,0.9894393886672674,0.8397578054873541,0.2594526020682778,30.95,0.27197265625,2.1,,,,shift
oracle__s0__T0.3__tau0.7__sig1.5,oracle,0,0.3,0.7,1.5,20,0.976759213360992,0.7906099963365453,0.2727188932423964,44.75,0.27744140625,2.05,,,,shift
oracle__s1__T0.3__tau0.7__sig1.5,oracle,1,0.3,0.7,1.5,20,0.9936701023238002,0.7942487302731118,0.2561079372347254,41.55,0.261865234375,1.75,,,,shift
oracle__s2__T0.3__tau0.7__sig1.5,oracle,2,0.3,0.7,1.5,20,0.9800230594385054,0.7954665169272018,0.26061248841250106,41.55,0.269140625,1.55,,,,shift
oracle__s3__T0.3__tau0.7__sig1.5,oracle,3,0.3,0.7,1.5,20,0.9941400150922686,0.7900719469440802,0.26546861821216566,44.15,0.269921875,1.95,,,,shift
oracle__s4__T0.3__tau0.7__sig1.5,oracle,4,0.3,0.7,1.5,20,0.9952652464494569,0.8008016457776845,0.2614368281945657,40.85,0.268505859375,1.65,,,,shift
oracle__s0__T0.5__tau0.7__sig1.5,oracle,0,0.5,0.7,1.5,20,0.9756035677503755,0.8027683879957508,0.272375951417556,41.75,0.27763671875,1.65,,,,shift
oracle__s1__T0.5__tau0.7__sig1.5,oracle,1,0.5,0.7,1.5,20,0.9985958337925714,0.7968068394391099,0.2577716376074749,41.2,0.265283203125,1.8,,,,shift
oracle__s2__T0.5__tau0.7__sig1.5,oracle,2,0.5,0.7,1.5,20,0.9778753734317475,0.8012008482621269,0.2598056817787203,39.9,0.266162109375,1.85,,,,shift
oracle__s3__T0.5__tau0.7__sig1.5,oracle,3,0.5,0.7,1.5,20,0.9924538675843986,0.806993844452214,0.26488234679660494,39.65,0.26982421875,1.75,,,,shift
oracle__s4__T0.5__tau0.7__sig1.5,oracle,4,0.5,0.7,1.5,20,0.9940656565656566,0.8077841517103206,0.26103370160538275,39.05,0.26689453125,1.35,,,,shift
oracle__s0__T1__tau0.7__sig1.5,oracle,0,1.0,0.7,1.5,20,0.9780740941844901,0.8196339477840292,0.2732949351863778,37.5,0.2751953125,1.55,,,,shift
oracle__s1__T1__tau0.7__sig1.5,oracle,1,1.0,0.7,1.5,20,0.998332158797275,0.8207948291910032,0.2577095703165891,35.3,0.2626953125,1.95,,,,shift
oracle__s2__T1__tau0.7__sig1.5,oracle,2,1.0,0.7,1.5,20,0.9713440661811281,0.8107186933581791,0.25791138183745016,37.55,0.26611328125,1.7,,,,shift
oracle__s3__T1__tau0.7__sig1.5,oracle,3,1.0,0.7,1.5,20,0.9907705346321831,0.8082796338234273,0.26432483855979183,39.6,0.27109375,1.65,,,,shift
oracle__s4__T1__tau0.7__sig1.5,oracle,4,1.0,0.7,1.5,20,0.9938576555023924,0.8170103009140404,0.2609998847352112,36.6,0.266357421875,1.65,,,,shift
oracle__s0__T2__tau0.7__sig1.5,oracle,0,2.0,0.7,1.5,20,0.9725195166085523,0.8393081682770911,0.2706824312953491,32.45,0.2771484375,1.85,,,,shift
oracle__s1__T2__tau0.7__sig1.5,oracle,1,2.0,0.7,1.5,20,0.9928599994471379,0.8319390795270166,0.2560077288547866,32.4,0.264892578125,1.55,,,,shift
oracle__s2__T2__tau0.7__sig1.5,oracle,2,2.0,0.7,1.5,20,0.9697550760098949,0.8237802178755509,0.25701634940333284,34.35,0.268017578125,1.85,,,,shift
oracle__s3__T2__tau0.7__sig1.5,oracle,3,2.0,0.7,1.5,20,0.9857576356970267,0.8314809656315377,0.26263605275445295,33.3,0.27021484375,1.9,,,,shift
oracle__s4__T2__tau0.7__sig1.5,oracle,4,2.0,0.7,1.5,20,0.9893937657980653,0.8272780582030672,0.259543748513403,33.95,0.26884765625,1.85,,,,shift
oracle__s0__T3__tau0.7__sig1.5,oracle,0,3.0,0.7,1.5,20,0.9610741227728207,0.8597968673900125,0.2674887014142618,26.95,0.27275390625,2.05,,,,shift
oracle__s1__T3__tau0.7__sig1.5,oracle,1,3.0,0.7,1.5,20,0.9916367972319053,0.8483990290264124,0.2555008074320294,28.5,0.266162109375,1.9,,,,shift
oracle__s2__T3__tau0.7__sig1.5,oracle,2,3.0,0.7,1.5,20,0.9655562564337565,0.8403362368587466,0.25536689955881486,30.1,0.271484375,1.8,,,,shift
oracle__s3__T3__tau0.7__sig1.5,oracle,3,3.0,0.7,1.5,20,0.9753149981911559,0.8413255826285175,0.2589590700307619,30.95,0.272119140625,1.8,,,,shift
oracle__s4__T3__tau0.7__sig1.5,oracle,4,3.0,0.7,1.5,20,0.9914070361341663,0.8460275625259879,0.2602750555407023,29.6,0.269921875,1.9,,,,shift
oracle__s0__T4__tau0.7__sig1.5,oracle,0,4.0,0.7,1.5,20,0.9529379386543703,0.8667829162218581,0.26443553371725714,25.3,0.269873046875,2.1,,,,shift
oracle__s1__T4__tau0.7__sig1.5,oracle,1,4.0,0.7,1.5,20,0.9807266897822398,0.8641591512707745,0.2521238496708599,24.9,0.2669921875,2.05,,,,shift
oracle__s2__T4__tau0.7__sig1.5,oracle,2,4.0,0.7,1.5,20,0.9598588328568883,0.8523967266925327,0.25359350398394076,27.35,0.267041015625,2.2,,,,shift
oracle__s3__T4__tau0.7__sig1.5,oracle,3,4.0,0.7,1.5,20,0.9728907358308316,0.8592138606743834,0.2582989735845616,26.65,0.27041015625,1.75,,,,shift
oracle__s4__T4__tau0.7__sig1.5,oracle,4,4.0,0.7,1.5,20,0.9807550338551373,0.8640777004843743,0.2566643157441181,25.1,0.268359375,1.8,,,,shift
oracle__s0__T0.3__tau0.75__sig1.5,oracle,0,0.3,0.75,1.5,20,0.9823746832783264,0.7963718664268704,0.2747915540810493,43.65,0.280859375,1.45,,,,shift
oracle__s1__T0.3__tau0.75__sig1.5,oracle,1,0.3,0.75,1.5,20,0.9976744186046511,0.7986735279833697,0.2574325617495493,40.65,0.261962890625,1.5,,,,shift
oracle__s2__T0.3__tau0.75__sig1.5,oracle,2,0.3,0.75,1.5,20,0.9805897374770275,0.7938056253784097,0.2606844362576876,42.25,0.266845703125,1.75,,,,shift
oracle__s3__T0.3__tau0.75__sig1.5,oracle,3,0.3,0.75,1.5,20,0.9916750493547672,0.7985258162781934,0.2646566986548176,41.9,0.26728515625,1.65,,,,shift
oracle__s4__T0.3__tau0.75__sig1.5,oracle,4,0.3,0.75,1.5,20,0.9961538366525632,0.7968997116630168,0.2617288706235613,41.8,0.265625,1.5,,,,shift
oracle__s0__T0.5__tau0.75__sig1.5,oracle,0,0.5,0.75,1.5,20,0.9845253343985838,0.813300805481183,0.27526796827756006,39.35,0.274462890625,1.4,,,,shift
oracle__s1__T0.5__tau0.75__sig1.5,oracle,1,0.5,0.75,1.5,20,0.9967353686762923,0.8074044108611401,0.25709903215092567,38.55,0.26259765625,1.7,,,,shift
oracle__s2__T0.5__tau0.75__sig1.5,oracle,2,0.5,0.75,1.5,20,0.9760064834167042,0.796490376407076,0.2591932234784634,41.2,0.2685546875,1.75,,,,shift
oracle__s3__T0.5__tau0.75__sig1.5,oracle,3,0.5,0.75,1.5,20,0.9917335547628303,0.8079317247190889,0.2647077825605905,39.2,0.26962890625,1.65,,,,shift
oracle__s4__T0.5__tau0.75__sig1.5,oracle,4,0.5,0.75,1.5,20,0.9955044808992177,0.8056991793930818,0.2615346796826116,39.75,0.27021484375,1.8,,,,shift
oracle__s0__T1__tau0.75__sig1.5,oracle,0,1.0,0.75,1.5,20,0.9777630828011319,0.8286187229308604,0.27293073527061196,35.3,0.276611328125,1.65,,,,shift
oracle__s1__T1__tau0.75__sig1.5,oracle,1,1.0,0.75,1.5,20,0.995622943510773,0.8262192128928408,0.25684507282370106,33.9,0.266259765625,1.9,,,,shift
oracle__s2__T1__tau0.75__sig1.5,oracle,2,1.0,0.75,1.5,20,0.97617588213596,0.8139382644735667,0.25913688651663114,37.05,0.26943359375,2.05,,,,shift
oracle__s3__T1__tau0.75__sig1.5,oracle,3,1.0,0.75,1.5,20,0.9864095212924704,0.8267652952090258,0.2628459436138616,34.75,0.2671875,2.0,,,,shift
oracle__s4__T1__tau0.75__sig1.5,oracle,4,1.0,0.75,1.5,20,0.9940511818762593,0.8233578784079523,0.2610414101108679,35.05,0.267138671875,2.1,,,,shift
oracle__s0__T2__tau0.75__sig1.5,oracle,0,2.0,0.75,1.5,20,0.9706342457170614,0.8509776513610211,0.2708175440729075,29.35,0.275244140625,1.7,,,,shift
oracle__s1__T2__tau0.75__sig1.5,oracle,1,2.0,0.75,1.5,20,0.9882145813252403,0.8415918850372831,0.2543257227689534,30.4,0.26162109375,2.25,,,,shift
oracle__s2__T2__tau0.75__sig1.5,oracle,2,2.0,0.75,1.5,20,0.9629972744499085,0.8333971490840455,0.2546508479685282,31.85,0.269091796875,1.55,,,,shift
oracle__s3__T2__tau0.75__sig1.5,oracle,3,2.0,0.75,1.5,20,0.9794994746709692,0.8390835654352259,0.26035858030448633,31.45,0.271826171875,2.05,,,,shift
oracle__s4__T2__tau0.75__sig1.5,oracle,4,2.0,0.75,1.5,20,0.9824482839857366,0.8351809309673829,0.257315126327407,32.1,0.2685546875,1.55,,,,shift
oracle__s0__T3__tau0.75__sig1.5,oracle,0,3.0,0.75,1.5,20,0.9597933689570569,0.8748874877317954,0.26688882086807897,23.65,0.271142578125,1.75,,,,shift
oracle__s1__T3__tau0.75__sig1.5,oracle,1,3.0,0.75,1.5,20,0.9759505665913097,0.8580084014859766,0.2506308267457498,25.95,0.26494140625,2.0,,,,shift
oracle__s2__T3__tau0.75__sig1.5,oracle,2,3.0,0.75,1.5,20,0.9539381660058958,0.8579784311158136,0.25181736578303643,26.0,0.265087890625,1.75,,,,shift
oracle__s3__T3__tau0.75__sig1.5,oracle,3,3.0,0.75,1.5,20,0.9679618502665377,0.8621167261056858,0.256743740163461,25.95,0.26884765625,1.4,,,,shift
oracle__s4__T3__tau0.75__sig1.5,oracle,4,3.0,0.75,1.5,20,0.9768925179734987,0.8599662994262116,0.25570149180654217,25.95,0.26689453125,1.65,,,,shift
oracle__s0__T4__tau0.75__sig1.5,oracle,0,4.0,0.75,1.5,20,0.9283855163171669,0.884950887742536,0.25658024055682616,20.7,0.266748046875,2.0,,,,shift
oracle__s1__T4__tau0.75__sig1.5,oracle,1,4.0,0.75,1.5,20,0.9666345027145177,0.8881487869132876,0.24787379721934796,19.4,0.2595703125,2.7,,,,shift
oracle__s2__T4__tau0.75__sig1.5,oracle,2,4.0,0.75,1.5,20,0.9346985743463954,0.8814604460456203,0.24574534847197524,20.5,0.265771484375,1.95,,,,shift
oracle__s3__T4__tau0.75__sig1.5,oracle,3,4.0,0.75,1.5,20,0.9557660625921729,0.8826921900609994,0.2528213060537451,21.15,0.268408203125,2.1,,,,shift
oracle__s4__T4__tau0.75__sig1.5,oracle,4,4.0,0.75,1.5,20,0.9585039564913362,0.8859876970894478,0.24996695233432784,20.05,0.26103515625,2.6,,,,shift
oracle__s0__T0.3__tau0.85__sig1.5,oracle,0,0.3,0.85,1.5,20,0.9788014404579851,0.8065597286319626,0.27308282564435904,41.05,0.27392578125,1.75,,,,shift
oracle__s1__T0.3__tau0.85__sig1.5,oracle,1,0.3,0.85,1.5,20,0.9933305869433351,0.8009522701064599,0.256002624632018,40.0,0.2662109375,2.1,,,,shift
oracle__s2__T0.3__tau0.85__sig1.5,oracle,2,0.3,0.85,1.5,20,0.9735631381239843,0.8160974994243396,0.25849113778240296,36.4,0.264208984375,1.45,,,,shift
oracle__s3__T0.3__tau0.85__sig1.5,oracle,3,0.3,0.85,1.5,20,0.9874549232809677,0.8019016629440341,0.26317589502817185,40.7,0.26708984375,1.85,,,,shift
oracle__s4__T0.3__tau0.85__sig1.5,oracle,4,0.3,0.85,1.5,20,0.9952907837776259,0.8099128643153138,0.2614778468634792,38.4,0.268798828125,1.7,,,,shift
oracle__s0__T0.5__tau0.85__sig1.5,oracle,0,0.5,0.85,1.5,20,0.9761613942411305,0.8203000163085115,0.27267705581760443,37.4,0.274951171875,1.65,,,,shift
oracle__s1__T0.5__tau0.85__sig1.5,oracle,1,0.5,0.85,1.5,20,0.9950729753680818,0.8191220208021704,0.2566071247036038,35.45,0.264453125,1.8,,,,shift
oracle__s2__T0.5__tau0.85__sig1.5,oracle,2,0.5,0.85,1.5,20,0.9802833414803847,0.8100937175013503,0.26074963924327094,37.85,0.265283203125,1.55,,,,shift
oracle__s3__T0.5__tau0.85__sig1.5,oracle,3,0.5,0.85,1.5,20,0.9864758314086879,0.8103788777449518,0.2628659615630556,38.6,0.268212890625,1.75,,,,shift
oracle__s4__T0.5__tau0.85__sig1.5,oracle,4,0.5,0.85,1.5,20,0.9945489038252197,0.8285360724234687,0.2611848390879305,34.05,0.264013671875,1.7,,,,shift
oracle__s0__T1__tau0.85__sig1.5,oracle,0,1.0,0.85,1.5,20,0.9647521946314948,0.8443434488661602,0.26897833199986626,30.8,0.27158203125,1.7,,,,shift
oracle__s1__T1__tau0.85__sig1.5,oracle,1,1.0,0.85,1.5,20,0.9878806420153318,0.8290399646403002,0.2543796449024654,32.95,0.266064453125,2.05,,,,shift
oracle__s2__T1__tau0.85__sig1.5,oracle,2,1.0,0.85,1.5,20,0.9678622306091554,0.8224042638174109,0.2562398466744274,34.5,0.269775390625,2.45,,,,shift
oracle__s3__T1__tau0.85__sig1.5,oracle,3,1.0,0.85,1.5,20,0.9780123502719716,0.8391996669250871,0.25999561144167593,31.2,0.266064453125,1.6,,,,shift
oracle__s4__T1__tau0.85__sig1.5,oracle,4,1.0,0.85,1.5,20,0.9902376838561049,0.8423697000142004,0.2597795088627332,30.5,0.266796875,1.65,,,,shift
oracle__s0__T2__tau0.85__sig1.5,oracle,0,2.0,0.85,1.5,20,0.935068898059219,0.8722045936885532,0.2589859943164301,23.55,0.267724609375,2.3,,,,shift
oracle__s1__T2__tau0.85__sig1.5,oracle,1,2.0,0.85,1.5,20,0.9706743369423215,0.8681472571069915,0.2489288511349501,23.65,0.259619140625,2.35,,,,shift
oracle__s2__T2__tau0.85__sig1.5,oracle,2,2.0,0.85,1.5,20,0.9463572984974047,0.8678776727703914,0.24928527457253957,23.7,0.26220703125,1.55,,,,shift
oracle__s3__T2__tau0.85__sig1.5,oracle,3,2.0,0.85,1.5,20,0.9538327828651203,0.8660469807949811,0.2521413401519229,24.8,0.265185546875,1.95,,,,shift
oracle__s4__T2__tau0.85__sig1.5,oracle,4,2.0,0.85,1.5,20,0.9703357667890133,0.871405513691867,0.25378769130301626,23.35,0.2642578125,1.7,,,,shift
oracle__s0__T3__tau0.85__sig1.5,oracle,0,3.0,0.85,1.5,20,0.8958950705847162,0.9104607852779413,0.24672426320790244,15.15,0.258349609375,2.35,,,,shift
oracle__s1__T3__tau0.85__sig1.5,oracle,1,3.0,0.85,1.5,20,0.9329933620698556,0.9132026195859456,0.23804823813640025,14.1,0.248388671875,2.85,,,,shift
oracle__s2__T3__tau0.85__sig1.5,oracle,2,3.0,0.85,1.5,20,0.8968965483555884,0.9066588704252199,0.2338922191592668,15.15,0.253564453125,2.3,,,,shift
oracle__s3__T3__tau0.85__sig1.5,oracle,3,3.0,0.85,1.5,20,0.9187486764768561,0.9103490546108365,0.242073855052814,15.1,0.2556640625,1.85,,,,shift
oracle__s4__T3__tau0.85__sig1.5,oracle,4,3.0,0.85,1.5,20,0.9270993319469572,0.9076171977579908,0.24107956996727067,15.4,0.252880859375,2.05,,,,shift
oracle__s0__T4__tau0.85__sig1.5,oracle,0,4.0,0.85,1.5,20,0.8497182670507282,0.9293585912486149,0.23324467254735276,11.1,0.24677734375,3.05,,,,shift
oracle__s1__T4__tau0.85__sig1.5,oracle,1,4.0,0.85,1.5,20,0.8799774004575767,0.93644647141584,0.2229345342563863,9.7,0.243408203125,2.8,,,,shift
oracle__s2__T4__tau0.85__sig1.5,oracle,2,4.0,0.85,1.5,20,0.8585543120267382,0.9301418282124242,0.2228875518895268,10.55,0.247216796875,2.75,,,,shift
oracle__s3__T4__tau0.85__sig1.5,oracle,3,4.0,0.85,1.5,20,0.8707261313373491,0.9291127174951279,0.22879041554789517,11.1,0.24833984375,2.45,,,,shift
oracle__s4__T4__tau0.85__sig1.5,oracle,4,4.0,0.85,1.5,20,0.869813551902703,0.9292246362215367,0.22471437360878369,10.8,0.241796875,2.35,,,,shift
oracle__s0__T0.3__tau0.9__sig1.5,oracle,0,0.3,0.9,1.5,20,0.9837795731624901,0.8145596181362359,0.2751116365214127,39.05,0.2740234375,1.75,,,,shift
oracle__s1__T0.3__tau0.9__sig1.5,oracle,1,0.3,0.9,1.5,20,0.9943425242171522,0.8099919112029322,0.25637661510331056,37.55,0.265673828125,1.95,,,,shift
oracle__s2__T0.3__tau0.9__sig1.5,oracle,2,0.3,0.9,1.5,20,0.9753886859361174,0.8009043194951154,0.2590239016317921,40.1,0.2638671875,1.7,,,,shift
